x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,label
0.70271516,-1.159687,0.6907501,-1.2305568,0.68338704,-1.235619,0.4855039,-1.2544869,0.49746895,-1.2535665,0.2811781,-1.0464795,0.2940635,-0.9535205,0.59134835,-0.54578924,0.77726644,-0.5936493,0.5959503,-0.15922688,0.94293606,-0.7537966,0.021629084,-0.038656235,-0.021629084,0.038656235,0.7514956,-0.52462035,0.64104927,-0.3902439,0.53704554,0.07915325,0.33271974,0.14542107,3
0.70143384,-1.1526364,0.6940333,-1.2234043,0.6829325,-1.2294172,0.503469,-1.2516189,0.50161886,-1.2553191,0.31475484,-1.0434783,0.29070306,-0.95652175,0.6200278,-0.5504163,0.77821463,-0.5763182,0.6320537,-0.1933395,0.9512026,-0.7289547,0.034458835,-0.037002776,-0.034458835,0.037002776,0.76618874,-0.5383904,0.65888065,-0.39500463,0.5154949,0.099907495,0.3073543,0.15911193,3
0.6826127,-1.150874,0.67341304,-1.2217112,0.6623735,-1.225391,0.48390064,-1.25023,0.4802208,-1.2483901,0.29346827,-1.0441582,0.26126954,-0.9558418,0.6108556,-0.5952162,0.72585094,-0.57865685,0.6954922,-0.34590617,0.93100274,-0.7028519,0.0349586,-0.038638454,-0.0349586,0.038638454,0.72677094,-0.53449863,0.6237351,-0.4103036,0.4848206,0.12143514,0.2953082,0.1600736,3
0.61946905,-1.1383326,0.60642755,-1.2095947,0.5943177,-1.2184443,0.37913367,-1.2361435,0.41080576,-1.2417326,0.11551002,-1.0293432,0.3018165,-0.97065675,0.48719144,-0.58686537,0.76106197,-0.54215187,0.6697718,-0.5561248,0.76665115,-0.6231952,-0.0633442,-0.027014438,0.0633442,0.027014438,0.58220774,-0.5654402,0.6977177,-0.62040055,0.48719144,0.10526316,0.66697717,0.0661388,3
0.5868906,-1.1103336,0.57756007,-1.1859109,0.57756007,-1.1905762,0.35735947,-1.2446933,0.41334265,-1.2502916,0.09890366,-1.0436202,0.2481922,-0.9563798,0.52810824,-0.6745976,0.6951248,-0.61301607,0.79589456,-0.6531374,0.83881503,-0.71471894,-0.04945183,-0.0401213,0.04945183,0.0401213,0.6326102,-0.61301607,0.6792629,-0.5178446,0.53184044,0.028924655,0.4646606,0.14275718,3
0.6620259,-1.1421027,0.64474314,-1.2174748,0.64474314,-1.2203553,0.42294767,-1.2462794,0.4594335,-1.2453192,0.2069131,-1.0427269,0.2462794,-0.9572732,0.6005761,-0.6893903,0.681229,-0.58953434,0.8569371,-0.674988,0.87229955,-0.7018723,-0.0014402304,-0.036485836,0.0014402304,0.036485836,0.6706673,-0.5760922,0.6466635,-0.50600094,0.4555929,0.099855974,0.38166106,0.19011042,3
0.6367992,-1.1432679,0.62529945,-1.2180163,0.617633,-1.2218496,0.41542885,-1.2486823,0.43555343,-1.2496406,0.20172496,-1.0483948,0.2400575,-0.9516052,0.60325825,-0.7043603,0.6866315,-0.5970292,0.8859607,-0.62769526,0.8936272,-0.67081934,-0.0014374701,-0.03737422,0.0014374701,0.03737422,0.65979874,-0.5663632,0.6348826,-0.50503117,0.4489698,0.114039294,0.36367992,0.192621,3
0.62010145,-1.1567543,0.60903645,-1.2291379,0.6016598,-1.2337483,0.4107884,-1.2586446,0.42461964,-1.2614108,0.22268327,-1.0382665,0.22821577,-0.9617335,0.5666206,-0.58828956,0.70493317,-0.6085754,0.6625173,-0.27109268,0.8635316,-0.69617337,0.017058553,-0.04241586,-0.017058553,0.04241586,0.669894,-0.58921164,0.60258186,-0.4075611,0.47994468,0.047948364,0.31858,0.1493776,3
0.6288168,-1.1474236,0.6183206,-1.2223282,0.60877866,-1.2266221,0.41221374,-1.2538168,0.42652673,-1.2562023,0.20610687,-1.04771,0.24427481,-0.95229006,0.5706107,-0.6812977,0.6832061,-0.59923667,0.8244275,-0.5896947,0.8759542,-0.6870229,0.0,-0.034351144,0.0,0.034351144,0.6698473,-0.57729006,0.6288168,-0.5305343,0.45706108,0.099236645,0.32156488,0.17938931,3
0.59941804,-1.1629486,0.5887488,-1.2327837,0.57904947,-1.2434529,0.3928225,-1.2546072,0.39379242,-1.2715809,0.21047527,-1.0203686,0.17749758,-0.9796314,0.54801166,-0.6129971,0.642095,-0.61687684,0.8031038,-0.5169738,0.86905915,-0.67895246,0.032977693,-0.03685742,-0.032977693,0.03685742,0.6246363,-0.6023278,0.53734237,-0.41125122,0.49175557,0.11445199,0.25509214,0.21532492,3
0.64474976,-1.1923454,0.6310108,-1.265947,0.61923456,-1.2737979,0.421001,-1.2865554,0.4141315,-1.2924435,0.1952895,-1.0186458,0.23552503,-0.9813543,0.57899904,-0.5358194,0.7232581,-0.61236507,0.750736,-0.3778214,0.8606477,-0.71737,-0.0009813543,-0.029440628,0.0009813543,0.029440628,0.68792933,-0.6015702,0.66437685,-0.5083415,0.46221787,0.09813543,0.39548576,0.1844946,3
0.62645346,-1.1240311,0.62063956,-1.1976744,0.6128876,-1.2063954,0.40746123,-1.2432171,0.4258721,-1.2567829,0.15939923,-1.0445737,0.24079457,-0.95542634,0.5876938,-0.6986434,0.688469,-0.61918604,0.8822674,-0.67344964,0.9113372,-0.67248064,-0.017926356,-0.037790697,0.017926356,0.037790697,0.62839144,-0.56104654,0.6148256,-0.47577518,0.4491279,0.11531008,0.38614342,0.2122093,3
0.5624075,-1.1859891,0.54070055,-1.2560434,0.5308337,-1.2575234,0.32560435,-1.2664036,0.34928465,-1.2580168,0.13517514,-1.0330538,0.18944253,-0.96694624,0.52491367,-0.69166255,0.6176616,-0.62456834,0.8051307,-0.5860878,0.8524914,-0.600888,-0.013813517,-0.030587075,0.013813517,0.030587075,0.64134187,-0.5772077,0.6216083,-0.5811544,0.46768624,0.16477554,0.4400592,0.22594967,3
0.6184739,-1.1807228,0.6084337,-1.2600402,0.58433735,-1.2590362,0.42771083,-1.2906626,0.38554215,-1.2756025,0.21385542,-1.061245,0.23293173,-0.93875504,0.56827307,-0.7339357,0.70883536,-0.60341364,0.8293173,-0.65863454,0.8795181,-0.65160644,0.018072288,-0.04317269,-0.018072288,0.04317269,0.66064256,-0.5251004,0.5903614,-0.41365463,0.5421687,0.15160643,0.311245,0.25200802,3
0.51327837,-1.1831502,0.50228935,-1.2532052,0.48763737,-1.2609891,0.31181318,-1.2706044,0.30082417,-1.2820513,0.119505495,-1.0128205,0.13415751,-0.98717946,0.4180403,-0.53846157,0.61584246,-0.6602564,0.47115386,-0.12820514,0.75869966,-0.7106227,0.006868132,-0.025641026,-0.006868132,0.025641026,0.61584246,-0.60531133,0.5608974,-0.55494505,0.47298536,0.01831502,0.3301282,0.06593407,3
0.52436084,-1.1664255,0.5108538,-1.2368548,0.4992764,-1.2455379,0.3352629,-1.2561505,0.3024602,-1.2720695,0.17896768,-1.0014472,0.109503135,-0.9985528,0.5185721,-0.6184274,0.5726001,-0.6300048,0.70767003,-0.65508926,0.7771346,-0.7293777,0.045827303,-0.02508442,-0.045827303,0.02508442,0.6131211,-0.58176553,0.54172695,-0.4524843,0.42788228,0.11770381,0.24457309,0.17173178,3
0.55323195,-1.1796578,0.5380228,-1.2509506,0.526616,-1.2576046,0.3555133,-1.2728137,0.3269962,-1.2804183,0.18060836,-1.0104563,0.1311787,-0.98954374,0.5095057,-0.63973385,0.5703422,-0.63117874,0.7281369,-0.67015207,0.7813688,-0.73479086,0.036121674,-0.03136882,-0.036121674,0.03136882,0.60456276,-0.55323195,0.55893534,-0.38878328,0.42205322,0.11121673,0.3231939,0.15684411,3
0.6007905,-1.2000989,0.58498025,-1.2727273,0.56916994,-1.2766799,0.3952569,-1.2875494,0.3616601,-1.2875494,0.20948617,-1.0158103,0.16996047,-0.98418975,0.5256917,-0.5632411,0.6166008,-0.6333992,0.68774706,-0.4249012,0.8339921,-0.7312253,0.03063241,-0.027667984,-0.03063241,0.027667984,0.6363636,-0.5335968,0.58498025,-0.4486166,0.42687747,0.13833992,0.33794466,0.19565217,3
0.5713597,-1.1890068,0.5540019,-1.2594022,0.54435873,-1.2651881,0.3514947,-1.2719383,0.35342333,-1.2786885,0.19141755,-1.0183221,0.16827387,-0.9816779,0.5115718,-0.5930569,0.6253616,-0.64223725,0.6639344,-0.42912248,0.7854388,-0.7463838,0.018804243,-0.028929604,-0.018804243,0.028929604,0.64850533,-0.56894886,0.5829315,-0.49566057,0.47878495,0.09836066,0.3514947,0.16779171,3
0.61793375,-1.199805,0.60038984,-1.2699805,0.5925926,-1.2748538,0.40155944,-1.2792398,0.40155944,-1.2797271,0.2417154,-1.0331384,0.21442495,-0.9668616,0.582846,-0.6023392,0.68615985,-0.6218324,0.7076023,-0.37621832,0.84015596,-0.75243664,0.031189084,-0.040935673,-0.031189084,0.040935673,0.662768,-0.60818714,0.56725144,-0.39278752,0.47953215,0.14424951,0.21052632,0.21442495,3
0.56780064,-1.2022041,0.5582175,-1.2712027,0.5409679,-1.27839,0.36272162,-1.2807858,0.35122186,-1.2865357,0.17489219,-1.0282702,0.17872544,-0.97172976,0.4988021,-0.5366555,0.6693819,-0.6449449,0.5256349,-0.043124102,0.7997125,-0.75610924,0.009103977,-0.033540968,-0.009103977,0.033540968,0.632966,-0.56732154,0.5888836,-0.46478197,0.46621946,0.035457596,0.38763776,0.13320556,3
0.56693286,-1.1911696,0.55753875,-1.2606858,0.5406294,-1.2663223,0.36402068,-1.2757163,0.35274777,-1.2785345,0.15922968,-1.028652,0.19304837,-0.97134805,0.47674966,-0.5551902,0.64960074,-0.65288866,0.54626584,-0.06106153,0.7980272,-0.72146547,-0.004227337,-0.031000469,0.004227337,0.031000469,0.6289338,-0.5908877,0.6007515,-0.5307656,0.42790043,0.046031002,0.37153593,0.121183656,3
0.57597005,-1.2038336,0.5647499,-1.2711548,0.5497896,-1.2762973,0.37587658,-1.2847124,0.35904628,-1.2847124,0.18700327,-1.028518,0.19074334,-0.971482,0.516129,-0.55633473,0.6563815,-0.6479663,0.56661993,-0.13931744,0.80972415,-0.7545582,0.016830295,-0.04394577,-0.016830295,0.04394577,0.6320711,-0.5610098,0.5647499,-0.2739598,0.45815802,0.019635344,0.25245443,0.15801777,3
0.5702638,-1.1942446,0.56067145,-1.2652278,0.53956836,-1.2709832,0.37266186,-1.2767386,0.3438849,-1.282494,0.18081535,-1.0254197,0.17314148,-0.97458035,0.48968825,-0.54004794,0.6450839,-0.6503597,0.5664269,-0.086330935,0.8426859,-0.7194245,0.017745804,-0.03261391,-0.017745804,0.03261391,0.64892083,-0.5918465,0.5798561,-0.47865707,0.47817746,0.05755396,0.35731414,0.13429257,3
0.54486585,-1.173913,0.53931546,-1.2451434,0.5226642,-1.2520814,0.34690103,-1.2747456,0.33950046,-1.2830713,0.14708602,-1.0333025,0.18963923,-0.9666975,0.4745606,-0.55411655,0.65957445,-0.6493987,0.506013,-0.07308048,0.8038853,-0.71785384,-0.0018501388,-0.03422757,0.0018501388,0.03422757,0.6188714,-0.5892692,0.5929695,-0.4745606,0.44865865,0.0009250694,0.3561517,0.08048104,3
0.55322194,-1.2023866,0.5436754,-1.2711217,0.522673,-1.2782816,0.3699284,-1.2782816,0.32983294,-1.2883055,0.2019093,-1.0157518,0.13890214,-0.9842482,0.5054893,-0.53365153,0.62577564,-0.65775657,0.48830548,-0.0601432,0.7498807,-0.71789974,0.040572792,-0.03150358,-0.040572792,0.03150358,0.64868736,-0.55465394,0.5627685,-0.39618137,0.43866348,0.027684964,0.3164678,0.113603815,3
0.55630094,-1.1849545,0.5486344,-1.2553905,0.5294681,-1.2640153,0.37230474,-1.2707236,0.33397222,-1.2860565,0.19789171,-1.0186871,0.14805941,-0.9813129,0.504552,-0.5366555,0.62913275,-0.6516531,0.52755153,-0.08528989,0.77096313,-0.72544324,0.03593675,-0.03162434,-0.03593675,0.03162434,0.63871586,-0.5654049,0.5543843,-0.41207474,0.42980355,0.060373742,0.26497364,0.13895544,3
0.5923379,-1.1905698,0.58251476,-1.2593321,0.5667976,-1.2691553,0.40176818,-1.2721021,0.36836934,-1.2878193,0.23280942,-1.0255402,0.17583497,-0.9744597,0.54715127,-0.5923379,0.65324163,-0.62180746,0.6984283,-0.3497053,0.86542237,-0.6886051,0.04027505,-0.04027505,-0.04027505,0.04027505,0.6355599,-0.5844794,0.56286836,-0.32514736,0.43516698,0.083497055,0.21905698,0.20137525,3
0.5350919,-1.163448,0.5313236,-1.2331606,0.51248235,-1.2425812,0.35798398,-1.2614225,0.32218558,-1.2802638,0.18464437,-1.0211964,0.13942534,-0.9788036,0.47856808,-0.52943945,0.61422515,-0.6500236,0.47291568,-0.029203957,0.7687235,-0.7404616,0.032030147,-0.03297221,-0.032030147,0.03297221,0.6255299,-0.52284503,0.5633537,-0.35892606,0.4239284,0.034856334,0.29203957,0.11587376,3
0.5706024,-1.1816868,0.56289154,-1.2515663,0.54746985,-1.2607229,0.38168675,-1.2693976,0.3566265,-1.2843374,0.20819277,-1.0245783,0.16578314,-0.97542167,0.5146988,-0.5744578,0.6322892,-0.6390361,0.64,-0.2708434,0.8231325,-0.72096384,0.034698796,-0.03566265,-0.034698796,0.03566265,0.61108434,-0.5754217,0.54361445,-0.37301204,0.43566266,0.08578313,0.22746988,0.18987952,3
0.55279505,-1.1896799,0.54323936,-1.2584807,0.5336837,-1.2661252,0.35403726,-1.2771142,0.34830388,-1.2881032,0.18012422,-1.0253226,0.15910177,-0.9746775,0.4916388,-0.54085046,0.6215958,-0.6459627,0.5585284,-0.15193503,0.7916866,-0.7462972,0.024366938,-0.03822265,-0.024366938,0.03822265,0.62541807,-0.49784997,0.56617296,-0.2857143,0.43621597,0.045867175,0.30052558,0.13951266,3
0.5882353,-1.1996143,0.57666343,-1.268081,0.563163,-1.2748313,0.3876567,-1.2849566,0.3683703,-1.2912247,0.21215044,-1.0298939,0.18322083,-0.97010607,0.5303761,-0.5554484,0.66152364,-0.64030856,0.61137897,-0.19286403,0.831244,-0.7473481,0.027000964,-0.040501446,-0.027000964,0.040501446,0.61909354,-0.48891032,0.55930567,-0.24686596,0.4165863,0.06171649,0.25265187,0.1774349,3
0.60126585,-1.1874391,0.5895813,-1.2565725,0.57400197,-1.2629017,0.40457645,-1.2687439,0.37925997,-1.2755599,0.21762414,-1.0223954,0.1923077,-0.9776047,0.5506329,-0.6290166,0.6480039,-0.62122685,0.72395325,-0.53943527,0.83885103,-0.73125607,0.02677702,-0.035053555,-0.02677702,0.035053555,0.6635833,-0.5657254,0.597371,-0.4079844,0.49221033,0.109055504,0.34420642,0.18305744,3
0.5592734,-1.1615679,0.5535373,-1.2304015,0.542065,-1.2399617,0.36424473,-1.2581261,0.3546845,-1.2753346,0.1625239,-1.0305927,0.1749522,-0.96940726,0.49617592,-0.63575524,0.62237096,-0.6281071,0.6835564,-0.53059274,0.8135755,-0.7476099,0.012428299,-0.040152963,-0.012428299,0.040152963,0.62428296,-0.56405354,0.582218,-0.35181645,0.45793498,0.06883365,0.31453153,0.15296367,3
0.5648855,-1.1822519,0.5553435,-1.25,0.5400763,-1.2585878,0.36641222,-1.2662214,0.34923664,-1.278626,0.16603054,-1.0267175,0.17175573,-0.97328246,0.5019084,-0.6135496,0.6240458,-0.6354962,0.64312977,-0.4322519,0.7958015,-0.764313,0.015267176,-0.03816794,-0.015267176,0.03816794,0.6316794,-0.5582061,0.5839695,-0.3759542,0.47519085,0.057251908,0.35305342,0.13167939,3
0.5541825,-1.1720532,0.5484791,-1.2395437,0.5351711,-1.2504753,0.36026615,-1.2604563,0.34695816,-1.2794677,0.16444866,-1.0247148,0.1606464,-0.9752852,0.5123574,-0.63022816,0.6112167,-0.6378327,0.67395437,-0.5218631,0.79562736,-0.77376425,0.018060837,-0.036121674,-0.018060837,0.036121674,0.6207224,-0.5684411,0.5731939,-0.3973384,0.4553232,0.05323194,0.3336502,0.12737642,3
0.5453686,-1.1592628,0.53780717,-1.2287334,0.526465,-1.2377126,0.3468809,-1.2542533,0.33931947,-1.2693762,0.15028356,-1.0283554,0.16729678,-0.97164464,0.48487714,-0.6436673,0.5964083,-0.64272213,0.6587902,-0.47826087,0.7797732,-0.7221172,0.010396975,-0.035916824,-0.010396975,0.035916824,0.6266541,-0.5812854,0.57183367,-0.43761814,0.4489603,0.04914934,0.34877127,0.12098299,3
0.5504023,-1.1561761,0.5428301,-1.2252722,0.5295788,-1.2328444,0.35541883,-1.2513014,0.34216753,-1.2636062,0.16800757,-1.0250828,0.16800757,-0.9749172,0.49361098,-0.6341694,0.6071936,-0.64458114,0.65641266,-0.45243728,0.7889257,-0.7307146,0.017510649,-0.037860863,-0.017510649,0.037860863,0.61855185,-0.56412685,0.5598675,-0.3653573,0.44060576,0.04921912,0.32891622,0.14008519,3
0.5320037,-1.1767161,0.52272725,-1.2439703,0.507885,-1.2513914,0.3409091,-1.2615956,0.3242115,-1.2727273,0.15723562,-1.0120593,0.14981447,-0.9879406,0.45222634,-0.528757,0.58951765,-0.6706865,0.47820038,-0.09925789,0.75278294,-0.72727275,0.019944342,-0.030612245,-0.019944342,0.030612245,0.6080705,-0.48608536,0.55983305,-0.3181818,0.43923932,0.013914657,0.35018554,0.09369202,3
0.55840456,-1.1861348,0.5470086,-1.2554606,0.53181386,-1.260209,0.3608737,-1.2706553,0.34188035,-1.2749288,0.18423551,-1.017094,0.16524217,-0.982906,0.47673315,-0.5194682,0.61538464,-0.6562203,0.49952516,-0.08357075,0.7806268,-0.7293447,0.024691358,-0.0322887,-0.024691358,0.0322887,0.6305793,-0.5185185,0.5641026,-0.33618233,0.43304843,0.030389363,0.29439697,0.11775878,3
0.5644172,-1.1816895,0.5549788,-1.2524775,0.5379896,-1.2576687,0.36432278,-1.2713544,0.33978292,-1.2751298,0.17555451,-1.0250118,0.16045305,-0.9749882,0.46625766,-0.53138274,0.61916,-0.6682397,0.4624823,-0.045304388,0.78527606,-0.7097688,0.022652194,-0.037753657,-0.022652194,0.037753657,0.63237375,-0.5106182,0.57763094,-0.3029731,0.4398301,0.0037753657,0.3756489,0.117036335,3
0.5431115,-1.1616682,0.5393627,-1.2324274,0.52249295,-1.239925,0.3575445,-1.262418,0.32942832,-1.2746017,0.16260543,-1.0309278,0.15323336,-0.96907216,0.45876288,-0.552015,0.6143393,-0.66447985,0.46813497,-0.0524836,0.78303653,-0.69353324,0.017338332,-0.037488285,-0.017338332,0.037488285,0.6405811,-0.52296156,0.60121834,-0.35238987,0.4343955,0.007497657,0.36504218,0.1049672,3
0.57743156,-1.1898017,0.5661001,-1.2606232,0.5509915,-1.2639282,0.37913126,-1.279509,0.35646838,-1.276676,0.19782814,-1.0330501,0.18083097,-0.96694994,0.48678,-0.54579794,0.6435316,-0.65533525,0.5056657,-0.054768648,0.80594903,-0.70160526,0.025967894,-0.039660055,-0.025967894,0.039660055,0.63408875,-0.5401322,0.575543,-0.30783758,0.4414542,0.037771482,0.30547687,0.13786592,3
0.5868408,-1.1785196,0.57716495,-1.2481858,0.5616836,-1.2564102,0.39525884,-1.2660861,0.3701016,-1.2772133,0.20367682,-1.0266086,0.18626028,-0.9733914,0.5152395,-0.60087085,0.6371553,-0.6366715,0.6603774,-0.34639573,0.8422835,-0.7063377,0.028543783,-0.038703434,-0.028543783,0.038703434,0.6390905,-0.56313497,0.5907112,-0.33671987,0.45331398,0.10836962,0.28301886,0.1780358,3
0.59055877,-1.1666666,0.58092487,-1.2350675,0.56743735,-1.2447014,0.39595374,-1.2524085,0.37668595,-1.2683045,0.20905587,-1.0211946,0.18786128,-0.9788054,0.5366089,-0.61271673,0.63680154,-0.6310212,0.6926782,-0.43063584,0.8410405,-0.7177264,0.029865125,-0.038535647,-0.029865125,0.038535647,0.64643544,-0.5780347,0.60211945,-0.35067436,0.4691715,0.111753374,0.2938343,0.17919075,3
0.6164857,-1.189536,0.606614,-1.2615992,0.59081936,-1.2685094,0.41510364,-1.274926,0.39141166,-1.280849,0.20088845,-1.035538,0.20384996,-0.964462,0.53948665,-0.6179664,0.6579467,-0.63277394,0.7112537,-0.41362292,0.85932875,-0.7226061,0.019249754,-0.04047384,-0.019249754,0.04047384,0.67769,-0.5903258,0.630306,-0.41263574,0.5,0.09970385,0.34995064,0.1668312,3
0.59000945,-1.1969839,0.57681435,-1.269557,0.56361926,-1.2742696,0.37700284,-1.2827522,0.37700284,-1.2818096,0.15551366,-1.0395854,0.20923656,-0.9604147,0.50329876,-0.64467484,0.6409048,-0.64655983,0.6880302,-0.46277097,0.8275212,-0.7125353,-0.0018850141,-0.039585296,0.0018850141,0.039585296,0.6522149,-0.64750236,0.60885954,-0.52591896,0.50329876,0.06786051,0.36569273,0.12629595,3
0.52156866,-1.135512,0.51285404,-1.209586,0.5041394,-1.2148148,0.30544662,-1.2496732,0.34901962,-1.2488017,0.06666667,-1.0431373,0.23572984,-0.95686275,0.46230936,-0.75119823,0.59477127,-0.6318083,0.6923747,-0.7180828,0.7394335,-0.68671024,-0.05795207,-0.026143791,0.05795207,0.026143791,0.5198257,-0.6448802,0.57734203,-0.68671024,0.3281046,0.034858387,0.4204793,0.05751634,3
0.5499297,-1.1636193,0.53867793,-1.2405063,0.53867793,-1.2456634,0.31739333,-1.2845757,0.38115332,-1.2836381,0.07079231,-1.0576652,0.25363338,-0.9423347,0.48241913,-0.78762305,0.66994846,-0.6572902,0.7618378,-0.7716831,0.80496955,-0.7641819,-0.061415847,-0.036568213,0.061415847,0.036568213,0.5611814,-0.62728554,0.6343179,-0.6235349,0.37740272,0.03281763,0.41678387,0.10407876,3
0.5634542,-1.158397,0.5520038,-1.2333015,0.54627866,-1.2385496,0.33826336,-1.2681298,0.3764313,-1.2705153,0.10925572,-1.0400764,0.20276718,-0.9599237,0.48902673,-0.71660304,0.63024807,-0.6660305,0.7466603,-0.6870229,0.8058206,-0.73282444,-0.020515267,-0.03816794,0.020515267,0.03816794,0.6321565,-0.6450382,0.63024807,-0.5610687,0.45849237,0.0648855,0.38597327,0.13167939,3
0.559827,-1.1696299,0.54637194,-1.2426718,0.53676116,-1.245555,0.35031235,-1.2666987,0.3560788,-1.2638155,0.1283037,-1.0398847,0.1734743,-0.9601153,0.49447381,-0.71504086,0.6174916,-0.6458433,0.7597309,-0.6871696,0.83277273,-0.7256127,0.0014416146,-0.041326284,-0.0014416146,0.041326284,0.63671315,-0.62085533,0.6021144,-0.4968765,0.47525227,0.100913025,0.37145603,0.14896685,3
0.58914727,-1.1860465,0.5697674,-1.2587209,0.56395346,-1.2596899,0.36627907,-1.2756783,0.3875969,-1.2640504,0.15310077,-1.0445737,0.2015504,-0.95542634,0.5368217,-0.7383721,0.64534885,-0.63081396,0.80813956,-0.7354651,0.85658914,-0.7112403,0.003875969,-0.03875969,-0.003875969,0.03875969,0.6686047,-0.6143411,0.60658914,-0.5232558,0.48449612,0.12403101,0.36821705,0.18217054,3
0.5807393,-1.1814202,0.56322956,-1.2558366,0.5593385,-1.2582685,0.35505837,-1.2791829,0.38229573,-1.2723736,0.14105058,-1.0428015,0.18774319,-0.95719844,0.5184825,-0.72081715,0.6332685,-0.64299613,0.7733463,-0.68968874,0.8511673,-0.71984434,0.00097276265,-0.038910504,-0.00097276265,0.038910504,0.66050583,-0.6060311,0.6235409,-0.53696495,0.49708173,0.11673152,0.39202335,0.15758754,3
0.5689163,-1.190114,0.55370724,-1.2637832,0.54610264,-1.2656844,0.3464829,-1.2851712,0.37119773,-1.2770913,0.12404943,-1.0484791,0.19629277,-0.9515209,0.5118821,-0.7271863,0.65256655,-0.6292776,0.7495247,-0.71768063,0.8274715,-0.73859316,-0.01378327,-0.037072245,0.01378327,0.037072245,0.61074144,-0.6036122,0.61834604,-0.5703422,0.43393537,0.09220532,0.39591256,0.13212928,3
0.576813,-1.1736641,0.567271,-1.25,0.557729,-1.2533396,0.3630725,-1.2862595,0.38597327,-1.2829199,0.13597329,-1.0553435,0.21612595,-0.9446565,0.4947519,-0.72423667,0.66459924,-0.6269084,0.7523855,-0.71374047,0.8420802,-0.7385496,-0.014790077,-0.03816794,0.014790077,0.03816794,0.6168893,-0.6097328,0.60543895,-0.58110684,0.45276716,0.108778626,0.36879772,0.14122137,3
0.5784124,-1.1902226,0.56292355,-1.267183,0.5571152,-1.269119,0.34414327,-1.2938044,0.38867375,-1.2846079,0.11471442,-1.0464666,0.2357212,-0.9535334,0.52226526,-0.6892546,0.66360116,-0.6669893,0.7391094,-0.59535336,0.80106485,-0.76669896,-0.036302034,-0.031945787,0.036302034,0.031945787,0.61907065,-0.6224589,0.6558567,-0.6321394,0.40222654,0.07260407,0.4177154,0.13649565,3
0.5560345,-1.1767242,0.5445402,-1.2523947,0.5349617,-1.2538314,0.33381227,-1.2840039,0.3644636,-1.2744253,0.10775862,-1.045977,0.21695402,-0.954023,0.46024904,-0.61206895,0.65565133,-0.65613025,0.6269157,-0.31992337,0.7954981,-0.7480843,-0.030172413,-0.033524904,0.030172413,0.033524904,0.592433,-0.6072797,0.61159,-0.5967433,0.43342912,0.04310345,0.4295977,0.11015326,3
0.54714286,-1.1971428,0.53380954,-1.2685714,0.52047616,-1.2714286,0.34142858,-1.2847619,0.34333333,-1.2809523,0.14428571,-1.027619,0.17380953,-0.97238094,0.4652381,-0.5638095,0.62142855,-0.66952384,0.5719048,-0.18571429,0.78333336,-0.7323809,0.0052380953,-0.03142857,-0.0052380953,0.03142857,0.61761904,-0.5790476,0.5852381,-0.47523808,0.44619048,0.065714285,0.37190476,0.122857146,3
0.593412,-1.195182,0.579646,-1.2674533,0.5678466,-1.2713864,0.37905604,-1.2831858,0.38495576,-1.2812192,0.16470009,-1.0363815,0.21386431,-0.96361846,0.53638154,-0.6656834,0.66027534,-0.64896756,0.7468043,-0.58112097,0.8352999,-0.7354966,-0.0044247787,-0.03343166,0.0044247787,0.03343166,0.6484759,-0.57620454,0.6307768,-0.52114064,0.46558505,0.10619469,0.41052115,0.17109145,3
0.5942308,-1.1721153,0.5846154,-1.2461538,0.5730769,-1.2509615,0.3846154,-1.2759615,0.4,-1.2774038,0.16538462,-1.0432693,0.23461539,-0.9567308,0.52115387,-0.6673077,0.65,-0.64326924,0.75961536,-0.55673075,0.83653843,-0.7326923,-0.013461539,-0.03269231,0.013461539,0.03269231,0.61346155,-0.59615386,0.6076923,-0.5576923,0.45961538,0.08846154,0.4,0.1423077,3
0.5845411,-1.163285,0.57874393,-1.2376812,0.5652174,-1.2415459,0.38357487,-1.2748792,0.38550726,-1.273913,0.1594203,-1.0444444,0.21159421,-0.95555556,0.54009664,-0.694686,0.6405797,-0.6415459,0.79130435,-0.68309176,0.8357488,-0.752657,-0.009661836,-0.03574879,0.009661836,0.03574879,0.5884058,-0.5458937,0.6,-0.4821256,0.4183575,0.109178744,0.45120773,0.18067633,3
0.5822542,-1.1640288,0.5726619,-1.2383693,0.5611511,-1.2426858,0.3788969,-1.2695444,0.3788969,-1.2719425,0.16978417,-1.0340527,0.19376498,-0.9659473,0.5592326,-0.64844126,0.6436451,-0.6589928,0.7721822,-0.54292566,0.8489209,-0.74916065,0.0009592326,-0.03261391,-0.0009592326,0.03261391,0.59376496,-0.5678657,0.58992803,-0.50167865,0.4383693,0.10359712,0.40959233,0.14772183,3
0.5779064,-1.1611191,0.5682586,-1.23589,0.56054026,-1.2387843,0.36565363,-1.2725519,0.3868789,-1.2696575,0.15340087,-1.0390738,0.20646407,-0.9609262,0.52966714,-0.63289917,0.64351183,-0.6628075,0.7477086,-0.47274482,0.8634829,-0.74191993,-0.011577424,-0.033767488,0.011577424,0.033767488,0.5875543,-0.55378675,0.5972021,-0.49589965,0.4196816,0.11287989,0.41775206,0.15918958,3
