x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,angle_L_elbow,angle_R_elbow,angle_L_shoulder,angle_R_shoulder,angle_L_hip,angle_R_hip,angle_L_knee,angle_R_knee,label
-0.052703317,-1.2803271,0.01272149,-1.3357564,-0.1108587,-1.3339391,0.1108587,-1.2866879,-0.18355294,-1.2776011,0.28532484,-1.0059065,-0.34348023,-0.9940936,0.7178555,-1.2367105,-0.7687415,-1.1767379,1.0631531,-1.4284416,-1.1794639,-1.3221263,0.18355294,-0.0036347115,-0.18355294,0.0036347115,0.1726488,0.7832803,-0.14720581,0.80872333,0.15810995,1.6010904,-0.11812812,1.6156293,179.04324340820312,176.2501678466797,123.88298797607422,122.34945678710938,174.99586486816406,173.47837829589844,179.7753143310547,179.4784698486328,2
-0.052560035,-1.2786589,0.012686905,-1.3339375,-0.11055732,-1.3330313,0.11055732,-1.284096,-0.18305393,-1.2768464,0.28092432,-1.0049841,-0.34254643,-0.99501586,0.6977798,-1.2424105,-0.7594019,-1.1889442,1.056638,-1.4535569,-1.1762574,-1.3411871,0.18305393,-0.0027186226,-0.18305393,0.0027186226,0.17217943,0.77843225,-0.14680561,0.80380607,0.15768011,1.594019,-0.11780698,1.6085184,179.19229125976562,175.11439514160156,125.24152374267578,124.03082275390625,175.22044372558594,173.50860595703125,179.7797088623047,179.47250366210938,2
-0.052464947,-1.2781547,0.012663953,-1.3342379,-0.11397558,-1.3324288,0.11035731,-1.2835821,-0.18272275,-1.2745364,0.2804161,-1.003166,-0.33830845,-0.99683404,0.69289917,-1.2437811,-0.75802803,-1.202171,1.0474899,-1.4708277,-1.1614654,-1.3658978,0.18272275,-0.0027137042,-0.18272275,0.0027137042,0.17186794,0.777024,-0.14654003,0.8005427,0.15739484,1.5893261,-0.11759385,1.6037992,177.62478637695312,176.01974487304688,125.83363342285156,124.91643524169922,175.22044372558594,173.74923706054688,179.77793884277344,179.4669647216797,2
-0.05244123,-1.2766727,0.012658228,-1.3318264,-0.11392405,-1.330018,0.10669078,-1.2802893,-0.18264015,-1.273056,0.2766727,-1.0009042,-0.34177214,-0.99909586,0.6636528,-1.2414105,-0.76853526,-1.2124774,1.01085,-1.4638337,-1.1609403,-1.3878843,0.18264015,-0.0018083183,-0.18264015,0.0018083183,0.17179024,0.7757685,-0.15009041,0.79927665,0.15732369,1.5895118,-0.11754069,1.6039783,179.21615600585938,177.5198211669922,127.23745727539062,125.59878540039062,175.42271423339844,173.3035430908203,179.7805938720703,179.98019409179688,2
-0.05225225,-1.2720721,0.012612613,-1.3270271,-0.113513514,-1.3261261,0.10630631,-1.2765765,-0.18558559,-1.2693694,0.27567568,-0.9990991,-0.34054053,-1.0009009,0.6576577,-1.2423424,-0.772973,-1.2162162,1.0,-1.4612613,-1.1585586,-1.3936937,0.18198198,-0.0027027028,-0.18198198,0.0027027028,0.17117117,0.77387387,-0.14954954,0.7972973,0.15675676,1.5828829,-0.117117114,1.5972973,179.8898468017578,178.24620056152344,127.86054992675781,125.4473876953125,175.42572021484375,173.359375,179.77793884277344,180.0,2
-0.05420054,-1.2737128,0.010840109,-1.3288167,-0.115627825,-1.3270099,0.104787715,-1.2791328,-0.18428184,-1.2700994,0.2746161,-1.0,-0.3432701,-1.0,0.6540199,-1.2466124,-0.7732611,-1.2168021,0.98644984,-1.4661247,-1.1598916,-1.4010841,0.18428184,-0.0027100272,-0.18428184,0.0027100272,0.16982837,0.7777778,-0.14814815,0.7976513,0.15898825,1.5889792,-0.11924119,1.6034327,179.5859832763672,178.726806640625,128.19956970214844,125.76703643798828,175.8851318359375,173.59280395507812,179.70457458496094,179.45211791992188,2
-0.054225035,-1.2742883,0.010845006,-1.3294171,-0.11568007,-1.3276095,0.10483506,-1.2797108,-0.18436511,-1.2697695,0.27474016,-0.99954814,-0.3434252,-1.0004519,0.6507004,-1.2489833,-0.7736105,-1.2200632,0.9832806,-1.467691,-1.1604158,-1.4035246,0.18436511,-0.0027112516,-0.18436511,0.0027112516,0.1735201,0.7781292,-0.14821509,0.7980117,0.1590601,1.5896972,-0.119295076,1.6041572,179.76675415039062,178.33033752441406,128.7431182861328,126.05423736572266,175.6153564453125,173.59280395507812,179.77618408203125,179.45211791992188,2
-0.054323222,-1.2738795,0.010864644,-1.3300136,-0.11588954,-1.3272974,0.1050249,-1.2802173,-0.18469895,-1.2702581,0.2716161,-0.9995473,-0.34404707,-1.0004526,0.65187865,-1.2503395,-0.7713898,-1.2213671,0.9850611,-1.4703486,-1.162517,-1.4033499,0.18469895,-0.002716161,-0.18469895,0.002716161,0.17383431,0.7795383,-0.14848347,0.80126756,0.15934812,1.5943866,-0.11951109,1.6088728,179.97201538085938,177.61476135253906,128.38900756835938,126.36238861083984,175.81253051757812,173.57093811035156,179.7770538330078,179.45822143554688,2
-0.054323222,-1.2729743,0.010864644,-1.3291082,-0.11588954,-1.3272974,0.1050249,-1.2793119,-0.1883205,-1.2702581,0.2716161,-0.9986419,-0.34404707,-1.001358,0.64825714,-1.2503395,-0.7713898,-1.2213671,0.9814396,-1.471254,-1.162517,-1.4042553,0.18469895,-0.0018107741,-0.18469895,0.0018107741,0.17383431,0.7822544,-0.14848347,0.8039837,0.15934812,1.595292,-0.11588954,1.6097782,179.79251098632812,177.8196563720703,128.73678588867188,126.26651763916016,175.81065368652344,173.55921936035156,179.77357482910156,179.7316436767578,2
-0.05251245,-1.2729743,0.0126754185,-1.3291082,-0.11407877,-1.3272974,0.10683567,-1.2793119,-0.18650973,-1.2702581,0.2734269,-0.9986419,-0.34585786,-1.001358,0.6500679,-1.2530557,-0.769579,-1.2222725,0.9868719,-1.478497,-1.1607062,-1.4069715,0.18288818,-0.0018107741,-0.18288818,0.0018107741,0.17564508,0.7822544,-0.1466727,0.8057945,0.16115889,1.595292,-0.11407877,1.6061566,179.75851440429688,177.7416229248047,129.22801208496094,126.76344299316406,175.3395538330078,173.35177612304688,179.50900268554688,179.75289916992188,2
-0.054274086,-1.2718227,0.010854817,-1.3279059,-0.11578471,-1.3260968,0.104929894,-1.2790593,-0.18815015,-1.269109,0.2713704,-0.99864316,-0.34735414,-1.0013568,0.6549073,-1.2546359,-0.77792853,-1.2229761,0.9914066,-1.4825871,-1.1650836,-1.4084125,0.18453188,-0.0018091361,-0.18453188,0.0018091361,0.17367707,0.78154683,-0.14834917,0.80325645,0.1555857,1.593849,-0.11578471,1.6047038,179.6063232421875,178.3582305908203,128.699951171875,126.45433044433594,175.81520080566406,173.36575317382812,179.51785278320312,179.74130249023438,2
-0.056133997,-1.2729743,0.00905387,-1.3291082,-0.117700316,-1.326392,0.10321412,-1.2802173,-0.19013128,-1.2693527,0.26980534,-0.9986419,-0.3494794,-1.001358,0.6500679,-1.2548665,-0.78044367,-1.2249887,0.9904934,-1.483024,-1.1751924,-1.4078768,0.18288818,-0.0018107741,-0.18288818,0.0018107741,0.17202353,0.7822544,-0.15029424,0.8057945,0.1539158,1.595292,-0.117700316,1.6097782,179.8587188720703,177.43325805664062,128.95567321777344,126.85391235351562,175.81065368652344,172.8927459716797,179.51785278320312,180.0,2
-0.05608322,-1.2727273,0.009045681,-1.3288105,-0.11759385,-1.3270013,0.10312076,-1.2799639,-0.18995929,-1.2700136,0.2695613,-0.9995477,-0.345545,-1.0004523,0.65309817,-1.256445,-0.7869742,-1.2256898,0.99683404,-1.4871099,-1.1813658,-1.4102216,0.18272275,-0.0027137042,-0.18272275,0.0027137042,0.17186794,0.7824514,-0.1501583,0.804161,0.15377657,1.5929444,-0.11759385,1.6074175,179.95152282714844,178.04164123535156,128.7933349609375,126.25194549560547,175.81333923339844,173.1075439453125,179.51341247558594,180.0,2
-0.05608322,-1.2727273,0.009045681,-1.3288105,-0.11759385,-1.3260968,0.10312076,-1.2799639,-0.18995929,-1.2700136,0.2695613,-0.9995477,-0.345545,-1.0004523,0.65309817,-1.256445,-0.78335595,-1.2238806,0.99683404,-1.4898236,-1.1813658,-1.4075079,0.18272275,-0.0027137042,-0.18272275,0.0027137042,0.17186794,0.7824514,-0.14654003,0.804161,0.15377657,1.5929444,-0.11759385,1.6074175,179.640625,177.73013305664062,128.7933349609375,126.25579071044922,175.81333923339844,173.36575317382812,179.51341247558594,179.4784698486328,2
-0.057840034,-1.2724808,0.0072300043,-1.3285134,-0.119295076,-1.3258021,0.101220064,-1.2797108,-0.19159512,-1.2697695,0.26751018,-0.99954814,-0.3470402,-1.0004519,0.6507004,-1.2562133,-0.7844555,-1.2227745,0.9941256,-1.4875734,-1.1821058,-1.4053321,0.18436511,-0.0018075011,-0.18436511,0.0018075011,0.16990511,0.7808405,-0.14821509,0.8025305,0.15183009,1.590601,-0.119295076,1.605061,179.84803771972656,177.71688842773438,128.57826232910156,126.16179656982422,176.294921875,173.36575317382812,179.7797088623047,179.4784698486328,2
-0.059620596,-1.2728094,0.0054200543,-1.3288167,-0.12104788,-1.3261065,0.09936766,-1.2800361,-0.19331527,-1.269196,0.26558265,-0.99909663,-0.35230353,-1.0009034,0.64498645,-1.2547425,-0.7895212,-1.224029,0.9882566,-1.4823848,-1.1869918,-1.4046974,0.18247516,-0.0027100272,-0.18247516,0.0027100272,0.16802168,0.77958447,-0.14995483,0.8012647,0.14995483,1.5889792,-0.12104788,1.6034327,179.57847595214844,177.4073028564453,128.7404022216797,126.64102935791016,176.29052734375,172.72760009765625,179.7797088623047,179.7316436767578,2
-0.0596745,-1.2712477,0.005424955,-1.3282098,-0.121157326,-1.3254973,0.0994575,-1.2793852,-0.19349006,-1.2694395,0.2658228,-0.99909586,-0.35262206,-1.0009042,0.6455696,-1.2531645,-0.7902351,-1.2233273,0.9855335,-1.4810127,-1.188065,-1.403255,0.18264015,-0.0027124775,-0.18264015,0.0027124775,0.17179024,0.78028935,-0.15009041,0.8037975,0.15009041,1.5922242,-0.121157326,1.6066908,179.95574951171875,177.39337158203125,128.55665588378906,126.55552673339844,176.0216522216797,172.71383666992188,179.26296997070312,179.73680114746094,2
-0.059620596,-1.2710028,0.0054200543,-1.3279133,-0.12104788,-1.3252033,0.09936766,-1.2791328,-0.19331527,-1.269196,0.26558265,-0.99909663,-0.35230353,-1.0009034,0.6413731,-1.2502258,-0.7895212,-1.2213188,0.9810298,-1.4760615,-1.1906053,-1.4019873,0.18247516,-0.0036133695,-0.18247516,0.0036133695,0.17163505,0.7822945,-0.14995483,0.8039747,0.14995483,1.593496,-0.12104788,1.604336,179.86727905273438,177.4949951171875,128.5258331298828,126.35009002685547,176.01797485351562,172.7307891845703,179.25927734375,179.74130249023438,2
-0.06142728,-1.2710028,0.0036133695,-1.3279133,-0.12285456,-1.3252033,0.09756097,-1.2791328,-0.19512194,-1.269196,0.26377597,-0.99909663,-0.3541102,-1.0009034,0.6395664,-1.2502258,-0.7913279,-1.2222222,0.97922313,-1.4760615,-1.1924119,-1.4010841,0.18428184,-0.0036133695,-0.18428184,0.0036133695,0.16982837,0.7822945,-0.15176152,0.802168,0.14814815,1.593496,-0.12285456,1.604336,179.86727905273438,177.1857452392578,128.31922912597656,126.44440460205078,176.48793029785156,172.73606872558594,179.52273559570312,179.7316436767578,2
-0.06139955,-1.2722348,0.003611738,-1.3282167,-0.1227991,-1.3255079,0.09751693,-1.2794583,-0.19503386,-1.269526,0.26365688,-0.99954855,-0.35395035,-1.0004514,0.63927764,-1.2505643,-0.7909707,-1.2225734,0.97878104,-1.476298,-1.1918736,-1.4013544,0.18419865,-0.0027088036,-0.18419865,0.0027088036,0.16975169,0.7810384,-0.151693,0.8027088,0.14808126,1.5918736,-0.1227991,1.6027088,179.86727905273438,177.0915985107422,128.31100463867188,126.54705047607422,176.49851989746094,172.72235107421875,179.52481079101562,179.74130249023438,2
-0.06139955,-1.2713318,0.003611738,-1.3282167,-0.1227991,-1.3255079,0.09751693,-1.2794583,-0.19503386,-1.269526,0.26365688,-0.99954855,-0.35395035,-1.0004514,0.63927764,-1.2505643,-0.7909707,-1.2225734,0.97878104,-1.476298,-1.1918736,-1.4013544,0.18419865,-0.0027088036,-0.18419865,0.0027088036,0.16975169,0.78284425,-0.151693,0.8027088,0.14808126,1.5918736,-0.1227991,1.6027088,179.86727905273438,177.0915985107422,128.31100463867188,126.54705047607422,176.4961700439453,172.72235107421875,179.51947021484375,179.74130249023438,2
-0.06137184,-1.2707582,0.0036101083,-1.3276173,-0.12274368,-1.3240073,0.09747292,-1.2788808,-0.19494584,-1.2680506,0.2635379,-1.0,-0.3537906,-1.0,0.63898915,-1.2509025,-0.7906137,-1.2220217,0.9783394,-1.4756317,-1.1913358,-1.4016246,0.18411553,-0.0027075813,-0.18411553,0.0027075813,0.1732852,0.78249097,-0.15162455,0.80415165,0.14801444,1.5875452,-0.12274368,1.6019856,179.76097106933594,177.19918823242188,128.30690002441406,126.54705047607422,176.23687744140625,172.71710205078125,178.992431640625,179.7521209716797,2
-0.0613165,-1.270514,0.003606853,-1.3273219,-0.122633,-1.3246168,0.097385034,-1.2786294,-0.19477007,-1.2678088,0.26330027,-1.0009017,-0.3534716,-0.9990983,0.64562666,-1.2542832,-0.78990084,-1.2227231,0.98827773,-1.4824166,-1.1902615,-1.4021641,0.1839495,-0.003606853,-0.1839495,0.003606853,0.17312895,0.7790803,-0.15148783,0.80072135,0.14788097,1.5852119,-0.122633,1.5996393,179.87965393066406,177.0113983154297,128.08306884765625,126.72639465332031,176.24285888671875,172.73606872558594,178.9980926513672,179.73606872558594,2
-0.06137184,-1.2707582,0.0036101083,-1.3276173,-0.12274368,-1.3240073,0.09747292,-1.2788808,-0.19494584,-1.2680506,0.2635379,-1.0009025,-0.3537906,-0.99909747,0.64620936,-1.2545127,-0.7906137,-1.2229242,0.9927798,-1.4819494,-1.1913358,-1.4025271,0.18411553,-0.0027075813,-0.18411553,0.0027075813,0.1732852,0.78249097,-0.15162455,0.8023466,0.14801444,1.5875452,-0.12274368,1.6019856,179.74053955078125,177.0113983154297,128.08306884765625,126.74337005615234,176.24098205566406,172.71383666992188,178.992431640625,179.74130249023438,2
-0.06498195,-1.2698556,0.0,-1.3276173,-0.12635379,-1.3240073,0.09386282,-1.2788808,-0.19855596,-1.2680506,0.2635379,-1.0009025,-0.35740072,-0.99909747,0.64620936,-1.2572203,-0.79422385,-1.2238268,0.99638987,-1.4864621,-1.1949458,-1.4043322,0.18411553,-0.0027075813,-0.18411553,0.0027075813,0.1696751,0.78249097,-0.15523465,0.8023466,0.14440434,1.5875452,-0.12635379,1.6019856,179.39572143554688,177.02499389648438,128.36383056640625,127.03764343261719,176.50439453125,172.2549285888672,179.25584411621094,180.0,2
-0.06306306,-1.2702702,0.0018018018,-1.3270271,-0.12432432,-1.3234234,0.09549549,-1.2783784,-0.1963964,-1.2675675,0.26486486,-1.0009009,-0.35495496,-0.9990991,0.64684683,-1.2558558,-0.790991,-1.2234235,0.9927928,-1.4828829,-1.190991,-1.4018018,0.18558559,-0.0027027028,-0.18558559,0.0027027028,0.17117117,0.7792793,-0.15315315,0.7990991,0.14594595,1.5828829,-0.12432432,1.5972973,179.55368041992188,176.81002807617188,128.26226806640625,126.82007598876953,176.514892578125,172.73606872558594,179.25820922851562,179.73606872558594,2
-0.06498195,-1.2698556,0.0,-1.3276173,-0.12635379,-1.3240073,0.09386282,-1.2779783,-0.19855596,-1.2680506,0.2635379,-1.0009025,-0.35740072,-0.99909747,0.6498195,-1.2563177,-0.7978339,-1.2238268,0.9927798,-1.484657,-1.1967509,-1.4052347,0.18411553,-0.0027075813,-0.18411553,0.0027075813,0.1696751,0.78249097,-0.15523465,0.8023466,0.14440434,1.5911553,-0.12635379,1.6019856,179.81759643554688,177.4208526611328,128.02247619628906,126.84627532958984,176.50439453125,172.2549285888672,179.26376342773438,180.0,2
-0.06507004,-1.271577,0.0,-1.3285134,-0.12652507,-1.3248984,0.09399006,-1.278807,-0.19882512,-1.2679621,0.26389515,-1.0013556,-0.3578852,-0.99864435,0.6470854,-1.2544057,-0.7989155,-1.224582,0.9977406,-1.4875734,-1.1965657,-1.4071397,0.18436511,-0.0036150021,-0.18436511,0.0036150021,0.16990511,0.7844555,-0.1554451,0.8025305,0.14821509,1.590601,-0.12652507,1.605061,179.8186798095703,177.53367614746094,127.99728393554688,126.94803619384766,176.49371337890625,172.25096130371094,179.5098114013672,180.0,2
-0.065099455,-1.272152,0.0,-1.3282098,-0.12658228,-1.3254973,0.09403255,-1.2793852,-0.198915,-1.2685353,0.26401445,-1.0027125,-0.35443038,-0.9972875,0.65822786,-1.2576853,-0.79566,-1.2206148,1.0126582,-1.4900542,-1.1971067,-1.3996383,0.18444847,-0.0036166366,-0.18444847,0.0036166366,0.16998191,0.7848101,-0.15551537,0.8028933,0.14466546,1.5949367,-0.12658228,1.6057866,179.64500427246094,177.1881866455078,127.44764709472656,126.48463439941406,176.49786376953125,172.4346923828125,179.26112365722656,180.0,2
-0.065099455,-1.272152,0.0,-1.329114,-0.12658228,-1.3254973,0.09403255,-1.2793852,-0.198915,-1.2694395,0.26039782,-1.0036167,-0.358047,-0.99638337,0.6509946,-1.250452,-0.79566,-1.2034358,0.99819165,-1.471971,-1.20434,-1.3815552,0.18444847,-0.0036166366,-0.18444847,0.0036166366,0.16998191,0.7830018,-0.15551537,0.8028933,0.1482821,1.59132,-0.12658228,1.6057866,179.7513427734375,178.22886657714844,126.63384246826172,125.1690444946289,176.7103729248047,172.224853515625,179.51622009277344,180.0,2
-0.0626118,-1.2710197,0.0017889087,-1.3264759,-0.12343471,-1.322898,0.09481216,-1.2799642,-0.19499105,-1.2674419,0.2701252,-1.0062612,-0.35241503,-0.99373883,0.70304114,-1.2522361,-0.7889088,-1.1824687,1.0465117,-1.4838998,-1.2003578,-1.3586762,0.1842576,-0.0026833632,-0.1842576,0.0026833632,0.16994633,0.7701252,-0.15205725,0.7880143,0.1449016,1.5679785,-0.12343471,1.578712,175.6055908203125,179.80117797851562,124.4948501586914,122.96159362792969,176.1704864501953,172.76890563964844,179.2632293701172,179.72515869140625,2
-0.6908703,-1.3032568,-0.64602244,-1.3886813,-0.686599,-1.3726642,-0.42178324,-1.4025627,-0.5285638,-1.3689269,-0.20395088,-1.0459156,-0.38120663,-0.95408434,-0.086492255,-0.34863853,-0.37052855,-0.36358783,-0.65456486,-0.4500801,-0.72504,-0.3774693,0.0950347,-0.00053390284,-0.0950347,0.00053390284,-0.7891084,-0.21836625,-0.8104645,-0.20341697,-0.013881474,0.44260544,-0.1890016,0.39135078,70.31343078613281,86.7216567993164,6.398989677429199,15.651505470275879,60.198448181152344,57.40100860595703,26.610788345336914,27.831104278564453,3
-0.69555914,-1.3033708,-0.6506153,-1.388978,-0.6891386,-1.3729267,-0.4258962,-1.4028893,-0.52862495,-1.3702514,-0.20759764,-1.0454788,-0.3809524,-0.9545211,-0.08774746,-0.34777957,-0.36811128,-0.36383092,-0.6570358,-0.4494382,-0.72766185,-0.3788122,0.09416801,0.0,-0.09416801,0.0,-0.7918673,-0.21615838,-0.811129,-0.2011771,-0.017121455,0.44515783,-0.1904762,0.39379346,70.12823486328125,86.36869049072266,6.353076934814453,15.477457046508789,60.189666748046875,57.60321807861328,26.77362823486328,28.11574363708496,3
-0.6991957,-1.3034853,-0.6541555,-1.3898124,-0.6927614,-1.3747989,-0.42895442,-1.402681,-0.5319035,-1.3715818,-0.21018767,-1.044504,-0.38176945,-0.95549595,-0.08364611,-0.3463807,-0.36675602,-0.36246648,-0.65844506,-0.4482574,-0.7313673,-0.38069704,0.0922252,0.001072386,-0.0922252,-0.001072386,-0.79571044,-0.21769437,-0.81286865,-0.20375335,-0.01930295,0.44504023,-0.19088472,0.39571047,69.67547607421875,85.6873779296875,5.8576555252075195,15.426056861877441,60.027809143066406,57.41509246826172,26.643081665039062,28.235103607177734,3
-0.70328486,-1.3042542,-0.6580506,-1.3914917,-0.6968228,-1.3764136,-0.43187937,-1.4011847,-0.53742594,-1.3710285,-0.21001616,-1.0436188,-0.38879913,-0.95638126,-0.08508347,-0.3446419,-0.3801831,-0.36833602,-0.66235864,-0.44588044,-0.73774904,-0.37910607,0.09585353,0.0010770059,-0.09585353,-0.0010770059,-0.8002154,-0.21540119,-0.8239095,-0.20247711,-0.018309101,0.45234248,-0.19493808,0.4006462,69.9191665649414,87.435302734375,6.185324668884277,16.208805084228516,60.099185943603516,57.48886489868164,26.915496826171875,28.33527374267578,3
-0.7126685,-1.3002695,-0.6652291,-1.3859838,-0.70619947,-1.3719677,-0.438814,-1.3946092,-0.5444744,-1.3660377,-0.22318059,-1.0442048,-0.39784366,-0.95579517,-0.09595688,-0.34663072,-0.39568734,-0.3703504,-0.6652291,-0.44366577,-0.7471698,-0.37574124,0.09595688,0.00053908356,-0.09595688,-0.00053908356,-0.80754715,-0.21293801,-0.8334232,-0.20215634,-0.026954178,0.4555256,-0.20161726,0.40161726,69.9906234741211,88.91026306152344,6.650274753570557,17.326900482177734,59.719818115234375,57.1714973449707,27.281341552734375,28.409761428833008,3
-0.7149811,-1.2963765,-0.6673878,-1.3802055,-0.70632774,-1.3672255,-0.44023797,-1.3899405,-0.5419145,-1.3639805,-0.23255815,-1.0416441,-0.39048135,-0.95835584,-0.09626825,-0.34505138,-0.37533802,-0.36884803,-0.6738778,-0.43699297,-0.74743104,-0.3764197,0.08977826,0.0021633315,-0.08977826,-0.0021633315,-0.81665766,-0.20659816,-0.82963765,-0.19686317,-0.031368308,0.46078962,-0.20443483,0.40886965,69.88555145263672,87.36276245117188,6.09091329574585,15.985807418823242,59.86922836303711,57.79913330078125,27.390308380126953,29.350250244140625,3
-0.71019965,-1.293578,-0.6627091,-1.3788451,-0.701565,-1.3658931,-0.43604964,-1.3874798,-0.53750676,-1.3631948,-0.23097679,-1.0420939,-0.38640043,-0.9579061,-0.09282245,-0.34592554,-0.37344846,-0.36319482,-0.66486776,-0.44090664,-0.74042094,-0.3729088,0.09066379,0.0005396654,-0.09066379,-0.0005396654,-0.8138154,-0.20345385,-0.8267674,-0.19158122,-0.0280626,0.46249324,-0.20075554,0.40852672,69.3482437133789,87.23607635498047,5.919900894165039,15.918632507324219,60.145931243896484,58.28471374511719,27.572526931762695,29.240680694580078,3
-0.7077922,-1.2959957,-0.6601732,-1.3804113,-0.7012987,-1.366342,-0.43290043,-1.387987,-0.5367965,-1.3593074,-0.22943723,-1.0459957,-0.3917749,-0.95400435,-0.08874459,-0.3457792,-0.38528138,-0.36742425,-0.66883117,-0.43885282,-0.74891776,-0.37608224,0.0952381,-0.00054112554,-0.0952381,0.00054112554,-0.8138528,-0.20183982,-0.83116883,-0.18993506,-0.028138528,0.46482685,-0.2034632,0.41287878,69.52368927001953,88.00182342529297,5.891622066497803,16.623565673828125,60.26187515258789,58.231136322021484,27.828630447387695,29.330087661743164,3
-0.7014115,-1.30076,-0.65363735,-1.383822,-0.6927253,-1.3697069,-0.4256243,-1.388165,-0.5298588,-1.3604777,-0.22584148,-1.0450597,-0.39087948,-0.95494026,-0.08686211,-0.34581977,-0.38002172,-0.36102062,-0.6688382,-0.43268186,-0.7383279,-0.37079263,0.09554832,-0.0005428882,-0.09554832,0.0005428882,-0.8078176,-0.18946797,-0.8295331,-0.18078175,-0.019543974,0.4728556,-0.20412596,0.41856676,70.26957702636719,87.39043426513672,5.861234664916992,16.128549575805664,61.08498764038086,58.94750213623047,28.225379943847656,29.904541015625,3
-0.6909288,-1.2944052,-0.64530146,-1.3742532,-0.6822379,-1.3612168,-0.4171646,-1.3807713,-0.519283,-1.3541553,-0.22813688,-1.0407387,-0.37370995,-0.9592613,-0.09560022,-0.3454644,-0.33894622,-0.35632807,-0.68006516,-0.4193373,-0.73438346,-0.37370995,0.08690929,0.0,-0.08690929,0.0,-0.81260186,-0.18142314,-0.82129276,-0.16730037,-0.021727322,0.48451927,-0.19771864,0.43020096,72.00382232666016,84.1832275390625,6.049283981323242,13.345765113830566,61.75514602661133,60.520774841308594,28.695436477661133,30.943218231201172,3
-0.68916714,-1.2874252,-0.64344037,-1.3669026,-0.6804573,-1.3538377,-0.41480675,-1.3745236,-0.5127926,-1.3462167,-0.22972238,-1.0413718,-0.36690256,-0.9586282,-0.11649428,-0.3489385,-0.340773,-0.35873708,-0.7131192,-0.4044638,-0.7610234,-0.37180185,0.08383234,0.0005443658,-0.08383234,-0.0005443658,-0.8198149,-0.17800762,-0.8263473,-0.16167665,-0.022863364,0.49482852,-0.19923788,0.4425694,75.39611053466797,85.72528839111328,7.461744785308838,13.96596622467041,62.07421112060547,61.29613494873047,28.996023178100586,31.692424774169922,3
-0.68254846,-1.2908587,-0.6404432,-1.3717451,-0.67368424,-1.3551247,-0.4099723,-1.3850416,-0.50526315,-1.3501385,-0.23490305,-1.0537397,-0.36786702,-0.9462604,-0.21939059,-0.36121884,-0.33240998,-0.32686982,-0.81108034,-0.4,-0.8243767,-0.3867036,0.077562325,-0.004432133,-0.077562325,0.004432133,-0.84210527,-0.16509695,-0.84875345,-0.14626038,-0.019944599,0.52520776,-0.20166205,0.47867036,84.96680450439453,79.78932189941406,15.299392700195312,13.704316139221191,63.50788879394531,61.96294021606445,30.108076095581055,32.94550704956055,3
-0.68441486,-1.2906268,-0.6422629,-1.3716029,-0.6777593,-1.3538547,-0.41153634,-1.384914,-0.5069329,-1.348863,-0.23627287,-1.0554631,-0.36938435,-0.94453686,-0.22518025,-0.36550194,-0.33610648,-0.32667777,-0.8197449,-0.3987798,-0.8308375,-0.3843594,0.07875763,-0.0049916804,-0.07875763,0.0049916804,-0.8463672,-0.16694398,-0.8508042,-0.145868,-0.021075984,0.5252357,-0.20077649,0.4808652,85.87541198730469,80.26683044433594,15.77260971069336,13.93505573272705,63.37672805786133,61.925559997558594,30.05730438232422,32.89834213256836,3
-0.67560023,-1.2987158,-0.63316584,-1.3791178,-0.6689001,-1.3634841,-0.40536013,-1.389168,-0.50362927,-1.3551089,-0.21998884,-1.0597432,-0.3941932,-0.94025683,-0.25572306,-0.36515912,-0.41429368,-0.3283082,-0.86767167,-0.40759352,-0.8877722,-0.3707426,0.09268565,-0.0067001674,-0.09268565,0.0067001674,-0.8498046,-0.15745394,-0.85650474,-0.1451703,-0.01451703,0.53378004,-0.18872139,0.48464546,88.97837829589844,86.75997924804688,19.482566833496094,19.54257583618164,64.37490844726562,61.093231201171875,30.521493911743164,32.07852554321289,3
-0.67002803,-1.2985995,-0.627451,-1.3815126,-0.66330534,-1.3658264,-0.40112045,-1.3893558,-0.497479,-1.3563025,-0.21064426,-1.0621849,-0.41008404,-0.9378151,-0.3114846,-0.36078432,-0.47507003,-0.33053222,-0.90756303,-0.41344538,-0.9232493,-0.37086836,0.103081234,-0.007843138,-0.103081234,0.007843138,-0.83809525,-0.13781513,-0.8537815,-0.12661065,-0.008963586,0.5434174,-0.18151261,0.48739496,93.13260650634766,90.96526336669922,24.752031326293945,24.09377670288086,65.5667724609375,61.859989166259766,31.54471778869629,32.252227783203125,3
-0.6744186,-1.2890365,-0.6323367,-1.3715394,-0.66555923,-1.3560355,-0.40863788,-1.3781838,-0.49723145,-1.3488373,-0.23366556,-1.0537099,-0.40420818,-0.94629014,-0.36212623,-0.35271317,-0.5016611,-0.3427464,-0.9490587,-0.4158361,-0.9800664,-0.38593578,0.096345514,-0.004983389,-0.096345514,0.004983389,-0.83831674,-0.13787375,-0.8560354,-0.13676633,-0.025470654,0.53433,-0.1915836,0.4723145,94.24606323242188,94.01370239257812,27.85211944580078,27.105512619018555,64.44027709960938,61.49753189086914,31.497821807861328,31.941234588623047,3
